city,state_id,state_name,county_name,lat,lng,population
Ukiah,CA,California,Mendocino,39.1461,-123.2101,29352.0
Eureka,CA,California,Humboldt,40.7941,-124.1568,45091.0
Pittsburg,CA,California,Contra Costa,38.019,-121.897,70679.0
Red Bluff,CA,California,Tehama,40.1734,-122.2414,18540.0
Gilroy,CA,California,Santa Clara,37.0048,-121.5843,111004.0
San Marino,CA,California,Los Angeles,34.1224,-118.1132,13365.0
Huntington Park,CA,California,Los Angeles,33.98,-118.2167,58879.0
Rosemead,CA,California,Los Angeles,34.0688,-118.0823,54500.0
Colusa,CA,California,Colusa,39.2049,-122.0095,6751.0
Parlier,CA,California,Fresno,36.6082,-119.5436,15174.0
Commerce,CA,California,Los Angeles,33.9963,-118.1519,12973.0
Arcata,CA,California,Humboldt,40.862,-124.0754,33757.0
Yucaipa,CA,California,San Bernardino,34.0335,-117.0426,53309.0
Norwalk,CA,California,Los Angeles,33.9069,-118.0829,106178.0
Ontario,CA,California,San Bernardino,34.0393,-117.6064,173212.0
San Carlos,CA,California,San Mateo,37.4982,-122.268,29797.0
Burlingame,CA,California,San Mateo,37.586,-122.367,30301.0
Reedley,CA,California,Fresno,36.5988,-119.4473,48897.0
Fortuna,CA,California,Humboldt,40.5855,-124.1417,13299.0
Concord,CA,California,Contra Costa,37.9722,-122.0016,649437.0
Scotts Valley,CA,California,Santa Cruz,37.0555,-122.0118,11928.0
Atwater,CA,California,Merced,37.3543,-120.5981,29270.0
Torrance,CA,California,Los Angeles,33.8346,-118.3417,147195.0
Antioch,CA,California,Contra Costa,37.9789,-121.7958,300780.0
Elk Grove,CA,California,Sacramento,38.416,-121.3841,169743.0
South Gate,CA,California,Los Angeles,33.9448,-118.1926,95538.0
Moraga,CA,California,Contra Costa,37.8438,-122.1225,17416.0
Glendora,CA,California,Los Angeles,34.1449,-117.8466,51851.0
Ridgecrest,CA,California,Kern,35.631,-117.6619,32377.0
Laguna Niguel,CA,California,Orange,33.5275,-117.705,65328.0
Sacramento,CA,California,Sacramento,38.5666,-121.4683,1830061.0
Lemoore,CA,California,Kings,36.296,-119.7983,25785.0
Seaside,CA,California,Monterey,36.6224,-121.8191,118670.0
Los Banos,CA,California,Merced,37.0631,-120.8405,37584.0
Folsom,CA,California,Sacramento,38.6751,-121.1476,77271.0
Fontana,CA,California,San Bernardino,34.0967,-117.4599,209665.0
Cloverdale,CA,California,Sonoma,38.796,-123.0152,9360.0
Imperial Beach,CA,California,San Diego,32.5687,-117.1184,27418.0
Lemon Grove,CA,California,San Diego,32.7331,-117.0344,26860.0
Daly City,CA,California,San Mateo,37.6863,-122.4684,106472.0
Orinda,CA,California,Contra Costa,37.8808,-122.179,19470.0
Riverside,CA,California,Riverside,33.9382,-117.3949,2065627.0
Brawley,CA,California,Imperial,32.9787,-115.53,26231.0
El Cajon,CA,California,San Diego,32.8017,-116.9604,103768.0
Millbrae,CA,California,San Mateo,37.5994,-122.4024,22661.0
Pacific Grove,CA,California,Monterey,36.6192,-121.9255,15624.0
Merced,CA,California,Merced,37.3057,-120.4779,143272.0
Murrieta,CA,California,Riverside,33.572,-117.1909,476630.0
Ojai,CA,California,Ventura,34.4487,-119.2469,7585.0
Rialto,CA,California,San Bernardino,34.1128,-117.3885,103314.0
Woodland,CA,California,Yolo,38.6712,-121.75,59117.0
Santa Rosa,CA,California,Sonoma,38.4465,-122.7059,321699.0
Marysville,CA,California,Yuba,39.1518,-121.5835,12249.0
Palmdale,CA,California,Los Angeles,34.5945,-118.1058,157356.0
Saratoga,CA,California,Santa Clara,37.2685,-122.0254,30767.0
West Covina,CA,California,Los Angeles,34.0555,-117.9112,107847.0
Belmont,CA,California,San Mateo,37.5154,-122.2955,27081.0
Long Beach,CA,California,Los Angeles,33.8059,-118.161,470130.0
Santee,CA,California,San Diego,32.8555,-116.9848,57834.0
Walnut,CA,California,Los Angeles,34.0334,-117.8593,30047.0
Madera,CA,California,Madera,36.964,-120.0803,82278.0
Benicia,CA,California,Solano,38.0704,-122.1542,28174.0
Atherton,CA,California,San Mateo,37.4539,-122.2032,7207.0
Brentwood,CA,California,Contra Costa,37.9356,-121.719,60532.0
South Pasadena,CA,California,Los Angeles,34.1103,-118.1573,25913.0
Sonora,CA,California,Tuolumne,37.9819,-120.3828,27799.0
Monrovia,CA,California,Los Angeles,34.165,-117.9921,37126.0
Rolling Hills Estates,CA,California,Los Angeles,33.7783,-118.3508,8231.0
Aliso Viejo,CA,California,Orange,33.5792,-117.729,51424.0
Santa Cruz,CA,California,Santa Cruz,36.9788,-122.0346,176037.0
Vacaville,CA,California,Solano,38.3592,-121.9686,99059.0
Artesia,CA,California,Los Angeles,33.8676,-118.0806,16874.0
Stockton,CA,California,San Joaquin,37.9766,-121.3111,390117.0
San Juan Capistrano,CA,California,Orange,33.5009,-117.6544,36276.0
Lancaster,CA,California,Los Angeles,34.6934,-118.1753,348760.0
San Gabriel,CA,California,Los Angeles,34.0948,-118.099,40404.0
Simi Valley,CA,California,Ventura,34.2663,-118.749,127308.0
San Dimas,CA,California,Los Angeles,34.1082,-117.8089,34338.0
Arvin,CA,California,Kern,35.1944,-118.8306,21380.0
Corte Madera,CA,California,Marin,37.9238,-122.5129,9858.0
Alameda,CA,California,Alameda,37.767,-122.2673,78906.0
Fremont,CA,California,Alameda,37.5256,-121.987,233136.0
Fowler,CA,California,Fresno,36.6247,-119.6738,6348.0
Calipatria,CA,California,Imperial,33.1488,-115.5058,7526.0
Beaumont,CA,California,Riverside,33.9052,-116.976,45349.0
Santa Monica,CA,California,Los Angeles,34.0232,-118.4813,92478.0
San Fernando,CA,California,Los Angeles,34.2886,-118.4363,24717.0
Camarillo,CA,California,Ventura,34.223,-119.0325,74152.0
Susanville,CA,California,Lassen,40.4206,-120.6129,8506.0
Solana Beach,CA,California,San Diego,32.9946,-117.2575,13449.0
Fountain Valley,CA,California,Orange,33.7105,-117.9514,56529.0
Rancho Cordova,CA,California,Sacramento,38.5739,-121.2521,72326.0
South San Francisco,CA,California,San Mateo,37.6537,-122.4197,66980.0
Richmond,CA,California,Contra Costa,37.9477,-122.339,109813.0
Guadalupe,CA,California,Santa Barbara,34.9608,-120.5735,7321.0
Escalon,CA,California,San Joaquin,37.7911,-120.9981,7548.0
Cotati,CA,California,Sonoma,38.3278,-122.7092,7455.0
Barstow,CA,California,San Bernardino,34.8655,-117.0464,30503.0
La Palma,CA,California,Orange,33.8504,-118.0407,15774.0
Hermosa Beach,CA,California,Los Angeles,33.8654,-118.3966,19789.0
Shasta Lake,CA,California,Shasta,40.679,-122.3775,10162.0
Willows,CA,California,Glenn,39.5147,-122.1992,7240.0
Greenfield,CA,California,Monterey,36.3232,-121.245,17557.0
Paramount,CA,California,Los Angeles,33.8976,-118.1651,54909.0
Compton,CA,California,Los Angeles,33.893,-118.2275,97550.0
Petaluma,CA,California,Sonoma,38.2423,-122.6267,66940.0
Chowchilla,CA,California,Madera,37.1095,-120.2349,11536.0
Yorba Linda,CA,California,Orange,33.889,-117.7714,68235.0
Dixon,CA,California,Solano,38.4466,-121.825,19906.0
Loma Linda,CA,California,San Bernardino,34.0448,-117.2504,24129.0
Pinole,CA,California,Contra Costa,37.9931,-122.2834,19293.0
Menifee,CA,California,Riverside,33.6909,-117.1849,88531.0
Hawthorne,CA,California,Los Angeles,33.9147,-118.3476,88031.0
Carpinteria,CA,California,Santa Barbara,34.3961,-119.5117,13684.0
Ripon,CA,California,San Joaquin,37.7415,-121.1305,15463.0
Redwood City,CA,California,San Mateo,37.5026,-122.2251,84950.0
La Cañada Flintridge,CA,California,Los Angeles,34.2097,-118.2002,20447.0
Eastvale,CA,California,Riverside,33.9617,-117.5803,61151.0
Rancho Palos Verdes,CA,California,Los Angeles,33.7554,-118.3636,42435.0
Selma,CA,California,Fresno,36.5743,-119.6156,44292.0
Alhambra,CA,California,Los Angeles,34.084,-118.1355,85474.0
Escondido,CA,California,San Diego,33.1349,-117.0721,151613.0
Morgan Hill,CA,California,Santa Clara,37.1324,-121.641,44155.0
Laguna Hills,CA,California,Orange,33.592,-117.6992,31509.0
Cudahy,CA,California,Los Angeles,33.9631,-118.183,24098.0
Gridley,CA,California,Butte,39.3622,-121.6972,8396.0
El Cerrito,CA,California,Contra Costa,37.9197,-122.3025,25400.0
Dublin,CA,California,Alameda,37.7161,-121.8962,59583.0
Santa Clarita,CA,California,Los Angeles,34.4119,-118.5036,266958.0
Huron,CA,California,Fresno,36.204,-120.0961,6941.0
Manteca,CA,California,San Joaquin,37.7938,-121.2271,95797.0
San Francisco,CA,California,San Francisco,37.7561,-122.4429,3548847.0
Woodside,CA,California,San Mateo,37.4221,-122.259,5551.0
Tustin,CA,California,Orange,33.7309,-117.8106,80395.0
Santa Ana,CA,California,Orange,33.7366,-117.8819,334217.0
Fairfax,CA,California,Marin,37.9884,-122.595,7598.0
Moreno Valley,CA,California,Riverside,33.9244,-117.2045,205499.0
Downey,CA,California,Los Angeles,33.9379,-118.1312,113267.0
Healdsburg,CA,California,Sonoma,38.6229,-122.8651,11827.0
Oakley,CA,California,Contra Costa,37.9929,-121.6951,40622.0
San Clemente,CA,California,Orange,33.4498,-117.6103,65309.0
Half Moon Bay,CA,California,San Mateo,37.4687,-122.4383,23223.0
Mill Valley,CA,California,Marin,37.9085,-122.5421,14350.0
Hemet,CA,California,Riverside,33.7352,-116.9946,175066.0
Hanford,CA,California,Kings,36.326,-119.6539,90515.0
Glendale,CA,California,Los Angeles,34.1818,-118.2468,200831.0
Albany,CA,California,Alameda,37.8898,-122.3018,19688.0
West Sacramento,CA,California,Yolo,38.5556,-121.5504,52981.0
Live Oak,CA,California,Sutter,39.2788,-121.6624,8961.0
Berkeley,CA,California,Alameda,37.8723,-122.276,121240.0
Marina,CA,California,Monterey,36.6812,-121.7894,21688.0
Los Altos Hills,CA,California,Santa Clara,37.3672,-122.1391,8501.0
San Luis Obispo,CA,California,San Luis Obispo,35.2671,-120.6689,62391.0
Napa,CA,California,Napa,38.2982,-122.3011,87733.0
Baldwin Park,CA,California,Los Angeles,34.0829,-117.972,76464.0
Winters,CA,California,Yolo,38.532,-121.9781,7637.0
Davis,CA,California,Yolo,38.5552,-121.7365,75553.0
La Habra,CA,California,Orange,33.9278,-117.9513,61664.0
Lafayette,CA,California,Contra Costa,37.8919,-122.1188,26103.0
Rancho Cucamonga,CA,California,San Bernardino,34.1246,-117.5662,176534.0
Indian Wells,CA,California,Riverside,33.7036,-116.3396,5345.0
Newport Beach,CA,California,Orange,33.6151,-117.8669,86688.0
Bell,CA,California,Los Angeles,33.9801,-118.1798,35864.0
Goleta,CA,California,Santa Barbara,34.436,-119.8597,30850.0
Grover Beach,CA,California,San Luis Obispo,35.1205,-120.6199,13641.0
Willits,CA,California,Mendocino,39.405,-123.3494,8026.0
Culver City,CA,California,Los Angeles,34.0058,-118.3968,39364.0
Citrus Heights,CA,California,Sacramento,38.6948,-121.288,87432.0
Pismo Beach,CA,California,San Luis Obispo,35.1492,-120.6506,8198.0
Taft,CA,California,Kern,35.1267,-119.4242,15060.0
Covina,CA,California,Los Angeles,34.0903,-117.8817,48549.0
Oakland,CA,California,Alameda,37.7903,-122.2165,420005.0
West Hollywood,CA,California,Los Angeles,34.0883,-118.3718,36698.0
Capitola,CA,California,Santa Cruz,36.9772,-121.9539,10180.0
Chico,CA,California,Butte,39.7568,-121.816,104302.0
Diamond Bar,CA,California,Los Angeles,33.9992,-117.8161,56793.0
Garden Grove,CA,California,Orange,33.7787,-117.9601,174858.0
Bellflower,CA,California,Los Angeles,33.888,-118.1271,77790.0
San Mateo,CA,California,San Mateo,37.5522,-122.3122,103959.0
Oceanside,CA,California,San Diego,33.2247,-117.3083,175464.0
San Diego,CA,California,San Diego,32.8312,-117.1225,3181172.0
Palos Verdes Estates,CA,California,Los Angeles,33.7871,-118.3976,13586.0
San Jose,CA,California,Santa Clara,37.302,-121.8488,1804359.0
South Lake Tahoe,CA,California,El Dorado,38.9393,-119.9828,29535.0
Carlsbad,CA,California,San Diego,33.1246,-117.2836,113952.0
Redlands,CA,California,San Bernardino,34.0512,-117.171,71288.0
Clovis,CA,California,Fresno,36.8283,-119.6851,106583.0
Mountain View,CA,California,Santa Clara,37.4001,-122.0796,80447.0
Lathrop,CA,California,San Joaquin,37.8162,-121.3126,22073.0
Truckee,CA,California,Nevada,39.3455,-120.1848,12296.0
Monterey,CA,California,Monterey,36.5922,-121.8807,28454.0
Oxnard,CA,California,Ventura,34.1961,-119.1821,385837.0
Clayton,CA,California,Contra Costa,37.9403,-121.9301,11992.0
Woodlake,CA,California,Tulare,36.4124,-119.0998,7818.0
Villa Park,CA,California,Orange,33.818,-117.8104,5918.0
Redondo Beach,CA,California,Los Angeles,33.8574,-118.3766,67867.0
Gonzales,CA,California,Monterey,36.5061,-121.4429,8447.0
Orland,CA,California,Glenn,39.7461,-122.185,9659.0
Pico Rivera,CA,California,Los Angeles,33.9902,-118.0888,63635.0
Stanton,CA,California,Orange,33.8002,-117.9935,38644.0
Thousand Oaks,CA,California,Ventura,34.1914,-118.8755,218548.0
Colton,CA,California,San Bernardino,34.0538,-117.3254,54712.0
Shafter,CA,California,Kern,35.478,-119.1992,20183.0
Cerritos,CA,California,Los Angeles,33.8677,-118.0686,50555.0
Montclair,CA,California,San Bernardino,34.0714,-117.6981,38944.0
Port Hueneme,CA,California,Ventura,34.1617,-119.2036,22277.0
Claremont,CA,California,Los Angeles,34.1259,-117.7153,36059.0
Chino,CA,California,San Bernardino,33.9836,-117.6653,87776.0
Orange Cove,CA,California,Fresno,36.6211,-119.3188,10320.0
Grass Valley,CA,California,Nevada,39.2236,-121.0549,34508.0
Placentia,CA,California,Orange,33.8807,-117.8553,52228.0
Placerville,CA,California,El Dorado,38.7309,-120.7979,30531.0
Lincoln,CA,California,Placer,38.8749,-121.2943,47030.0
Anderson,CA,California,Shasta,40.4509,-122.2961,10232.0
Auburn,CA,California,Placer,38.8948,-121.0778,34734.0
Lawndale,CA,California,Los Angeles,33.8884,-118.3531,33145.0
Westminster,CA,California,Orange,33.7523,-117.9938,91565.0
Patterson,CA,California,Stanislaus,37.4734,-121.144,22169.0
Grand Terrace,CA,California,San Bernardino,34.0312,-117.3133,12509.0
Lindsay,CA,California,Tulare,36.2079,-119.0902,16443.0
Beverly Hills,CA,California,Los Angeles,34.0786,-118.4021,34687.0
Union City,CA,California,Alameda,37.603,-122.0187,75322.0
Bishop,CA,California,Inyo,37.3665,-118.3958,9687.0
La Verne,CA,California,Los Angeles,34.1208,-117.7702,32389.0
Yucca Valley,CA,California,San Bernardino,34.1231,-116.4215,24899.0
Needles,CA,California,San Bernardino,34.816,-114.6192,8773.0
King City,CA,California,Monterey,36.2165,-121.133,15652.0
Visalia,CA,California,Tulare,36.3271,-119.3265,231159.0
San Leandro,CA,California,Alameda,37.7071,-122.1601,90465.0
Larkspur,CA,California,Marin,37.9394,-122.5313,12382.0
Banning,CA,California,Riverside,33.946,-116.8992,31026.0
Poway,CA,California,San Diego,32.9872,-117.0201,50077.0
Los Angeles,CA,California,Los Angeles,34.114,-118.4068,12740381.0
Santa Paula,CA,California,Ventura,34.3521,-119.0698,30770.0
Dinuba,CA,California,Tulare,36.5453,-119.3989,23961.0
Modesto,CA,California,Stanislaus,37.6371,-121.003,377755.0
La Mirada,CA,California,Los Angeles,33.9025,-118.0093,49216.0
Ione,CA,California,Amador,38.3612,-120.9422,6940.0
Rio Vista,CA,California,Solano,38.1762,-121.7034,8331.0
Santa Clara,CA,California,Santa Clara,37.3646,-121.9679,125948.0
Dana Point,CA,California,Orange,33.4733,-117.6969,34012.0
Perris,CA,California,Riverside,33.7897,-117.2233,76331.0
Rohnert Park,CA,California,Sonoma,38.348,-122.6964,42622.0
Livingston,CA,California,Merced,37.3875,-120.7249,13961.0
Martinez,CA,California,Contra Costa,37.9985,-122.116,38259.0
Inglewood,CA,California,Los Angeles,33.9566,-118.3444,110654.0
Imperial,CA,California,Imperial,32.8375,-115.5719,17203.0
San Ramon,CA,California,Contra Costa,37.7625,-121.9366,75639.0
Canyon Lake,CA,California,Riverside,33.6884,-117.2621,11137.0
Coalinga,CA,California,Fresno,36.1432,-120.3268,15756.0
Tehachapi,CA,California,Kern,35.127,-118.4751,14336.0
Solvang,CA,California,Santa Barbara,34.5936,-120.1401,16438.0
Dos Palos,CA,California,Merced,36.9854,-120.6337,7109.0
La Puente,CA,California,Los Angeles,34.0323,-117.9533,40377.0
Farmersville,CA,California,Tulare,36.3054,-119.2082,10735.0
South El Monte,CA,California,Los Angeles,34.0493,-118.0484,20883.0
Corcoran,CA,California,Kings,36.0847,-119.5612,23266.0
Agoura Hills,CA,California,Los Angeles,34.151,-118.7608,20745.0
Soledad,CA,California,Monterey,36.4434,-121.3432,25827.0
Calimesa,CA,California,Riverside,33.9873,-117.0542,8616.0
Atascadero,CA,California,San Luis Obispo,35.4827,-120.6858,30330.0
Galt,CA,California,Sacramento,38.2671,-121.3034,27003.0
Arroyo Grande,CA,California,San Luis Obispo,35.1243,-120.5849,54542.0
California City,CA,California,Kern,35.1578,-117.872,10589.0
Danville,CA,California,Contra Costa,37.8121,-121.9698,44631.0
Oroville,CA,California,Butte,39.5,-121.5647,45445.0
Huntington Beach,CA,California,Orange,33.696,-118.0023,200652.0
San Pablo,CA,California,Contra Costa,37.9629,-122.3425,30536.0
Seal Beach,CA,California,Orange,33.7542,-118.0714,24440.0
Tulare,CA,California,Tulare,36.1996,-119.34,62779.0
Rancho Mirage,CA,California,Riverside,33.7625,-116.4273,18194.0
McFarland,CA,California,Kern,35.6781,-119.2414,14680.0
Lake Forest,CA,California,Orange,33.6606,-117.6712,83240.0
Highland,CA,California,San Bernardino,34.1113,-117.1653,54939.0
Sonoma,CA,California,Sonoma,38.2902,-122.4598,33923.0
Kingsburg,CA,California,Fresno,36.5241,-119.5608,11807.0
Avenal,CA,California,Kings,36.0312,-120.116,12451.0
Morro Bay,CA,California,San Luis Obispo,35.3681,-120.8481,10648.0
Hayward,CA,California,Alameda,37.6327,-122.0776,158937.0
Yuba City,CA,California,Sutter,39.1357,-121.6381,120159.0
Novato,CA,California,Marin,38.092,-122.5576,56004.0
La Mesa,CA,California,San Diego,32.7703,-117.0203,59948.0
Montebello,CA,California,Los Angeles,34.0155,-118.1107,63335.0
West Wendover,NV,Nevada,Elko,40.7407,-114.0783,5183.0
Henderson,NV,Nevada,Clark,36.0145,-115.0362,292969.0
Winnemucca,NV,Nevada,Humboldt,40.9646,-117.725,10919.0
Fernley,NV,Nevada,Lyon,39.5612,-119.1925,19195.0
Carson City,NV,Nevada,Carson City (city),39.1512,-119.7474,57522.0
Sparks,NV,Nevada,Washoe,39.5727,-119.7131,98345.0
Fallon,NV,Nevada,Churchill,39.4739,-118.778,15982.0
Boulder City,NV,Nevada,Clark,35.8407,-114.9256,14481.0
Las Vegas,NV,Nevada,Clark,36.2288,-115.2603,2044731.0
Mesquite,NV,Nevada,Clark,36.8035,-114.1325,16819.0
North Las Vegas,NV,Nevada,Clark,36.288,-115.0901,238702.0
Elko,NV,Nevada,Elko,40.8383,-115.7677,21168.0
Reno,NV,Nevada,Washoe,39.5487,-119.8486,427007.0
Alamosa,CO,Colorado,Alamosa,37.4755,-105.877,11015.0
Rifle,CO,Colorado,Garfield,39.5361,-107.7719,11042.0
Castle Pines,CO,Colorado,Douglas,39.4625,-104.8706,10284.0
Parker,CO,Colorado,Douglas,39.5075,-104.7746,51163.0
Vail,CO,Colorado,Eagle,39.6386,-106.3608,6017.0
Windsor,CO,Colorado,Weld,40.4666,-104.9213,22776.0
Denver,CO,Colorado,Denver,39.7621,-104.8759,2741534.0
Lone Tree,CO,Colorado,Douglas,39.5308,-104.871,13271.0
Edgewater,CO,Colorado,Jefferson,39.7507,-105.0627,5323.0
Fort Morgan,CO,Colorado,Morgan,40.2561,-103.7907,13215.0
Thornton,CO,Colorado,Adams,39.9202,-104.9445,136703.0
Louisville,CO,Colorado,Boulder,39.9708,-105.1441,20801.0
Fountain,CO,Colorado,El Paso,38.6863,-104.6744,28753.0
Brighton,CO,Colorado,Adams,39.9719,-104.7958,38314.0
Loveland,CO,Colorado,Larimer,40.4168,-105.0622,76897.0
Estes Park,CO,Colorado,Larimer,40.3701,-105.5214,7691.0
Wellington,CO,Colorado,Larimer,40.7,-105.0059,8428.0
Eagle,CO,Colorado,Eagle,39.6368,-106.8157,6289.0
Lakewood,CO,Colorado,Jefferson,39.6977,-105.117,154393.0
Montrose,CO,Colorado,Montrose,38.4689,-107.8591,22919.0
Manitou Springs,CO,Colorado,El Paso,38.8576,-104.9124,5317.0
Silverthorne,CO,Colorado,Summit,39.6563,-106.0869,17792.0
Leadville,CO,Colorado,Lake,39.2467,-106.2935,5215.0
Avon,CO,Colorado,Eagle,39.6448,-106.5138,6525.0
Superior,CO,Colorado,Boulder,39.9348,-105.1584,13155.0
Aspen,CO,Colorado,Pitkin,39.1948,-106.837,7956.0
Centennial,CO,Colorado,Arapahoe,39.5927,-104.8674,109932.0
Evans,CO,Colorado,Weld,40.3661,-104.7389,21615.0
Erie,CO,Colorado,Boulder,40.0384,-105.0409,22803.0
Firestone,CO,Colorado,Weld,40.1505,-104.9479,27332.0
Delta,CO,Colorado,Delta,38.7561,-108.0772,7847.0
Cortez,CO,Colorado,Montezuma,37.3498,-108.5769,8898.0
Wheat Ridge,CO,Colorado,Jefferson,39.7728,-105.103,31372.0
Craig,CO,Colorado,Moffat,40.517,-107.5558,9479.0
Colorado Springs,CO,Colorado,El Paso,38.8673,-104.7605,624789.0
Berthoud,CO,Colorado,Larimer,40.3059,-105.0412,6368.0
Trinidad,CO,Colorado,Las Animas,37.1748,-104.4907,8178.0
Durango,CO,Colorado,La Plata,37.2744,-107.8702,19703.0
Westminster,CO,Colorado,Adams,39.8837,-105.0627,113875.0
Grand Junction,CO,Colorado,Mesa,39.0881,-108.5675,135389.0
La Junta,CO,Colorado,Otero,37.9797,-103.5473,8020.0
Frederick,CO,Colorado,Weld,40.1096,-104.9677,12154.0
Lafayette,CO,Colorado,Boulder,39.9946,-105.0996,91767.0
Broomfield,CO,Colorado,Broomfield,39.9541,-105.0526,66529.0
Gunnison,CO,Colorado,Gunnison,38.5455,-106.9226,6784.0
Federal Heights,CO,Colorado,Adams,39.8651,-105.0154,12458.0
Greenwood Village,CO,Colorado,Arapahoe,39.6152,-104.913,15749.0
Eaton,CO,Colorado,Weld,40.5251,-104.7133,5117.0
Arvada,CO,Colorado,Jefferson,39.8321,-105.1508,117453.0
Aurora,CO,Colorado,Adams,39.7085,-104.7274,361710.0
Basalt,CO,Colorado,Eagle,39.3663,-107.0412,8672.0
Woodland Park,CO,Colorado,Teller,38.9988,-105.0595,10806.0
Dacono,CO,Colorado,Weld,40.0617,-104.95,5090.0
Brush,CO,Colorado,Morgan,40.2581,-103.6322,5756.0
Lamar,CO,Colorado,Prowers,38.0739,-102.6155,7525.0
Littleton,CO,Colorado,Arapahoe,39.5912,-105.0193,46333.0
Sterling,CO,Colorado,Logan,40.6207,-103.1919,15228.0
Pagosa Springs,CO,Colorado,Archuleta,37.2675,-107.03,5225.0
Gypsum,CO,Colorado,Eagle,39.6286,-106.9343,6416.0
Glenwood Springs,CO,Colorado,Garfield,39.5459,-107.3348,12042.0
Glendale,CO,Colorado,Arapahoe,39.7036,-104.9352,5197.0
Steamboat Springs,CO,Colorado,Routt,40.4774,-106.8233,13529.0
Cañon City,CO,Colorado,Fremont,38.443,-105.2201,27600.0
Castle Rock,CO,Colorado,Douglas,39.3761,-104.8536,57666.0
Salida,CO,Colorado,Chaffee,38.5303,-105.9987,7102.0
Pueblo,CO,Colorado,Pueblo,38.2701,-104.613,141280.0
Sheridan,CO,Colorado,Arapahoe,39.6466,-105.0181,6041.0
Breckenridge,CO,Colorado,Summit,39.4997,-106.0433,7741.0
Fort Lupton,CO,Colorado,Weld,40.0829,-104.7982,9783.0
Fruita,CO,Colorado,Mesa,39.154,-108.7285,12924.0
Longmont,CO,Colorado,Boulder,40.1691,-105.0995,97835.0
Fort Collins,CO,Colorado,Larimer,40.5487,-105.0656,301581.0
Commerce City,CO,Colorado,Adams,39.8638,-104.8434,54869.0
Carbondale,CO,Colorado,Garfield,39.3946,-107.2145,7549.0
Boulder,CO,Colorado,Boulder,40.0274,-105.2514,127190.0
Englewood,CO,Colorado,Arapahoe,39.6469,-104.9942,34050.0
Cherry Hills Village,CO,Colorado,Arapahoe,39.6375,-104.9481,6585.0
Milliken,CO,Colorado,Weld,40.3105,-104.8556,6678.0
Golden,CO,Colorado,Jefferson,39.7406,-105.2122,20696.0
Greeley,CO,Colorado,Weld,40.415,-104.7697,131900.0
Florence,CO,Colorado,Fremont,38.3821,-105.1117,7431.0
Johnstown,CO,Colorado,Weld,40.3491,-104.949,21313.0
Northglenn,CO,Colorado,Adams,39.9107,-104.9783,38982.0
Monument,CO,Colorado,El Paso,39.0736,-104.8468,6556.0
New Castle,CO,Colorado,Garfield,39.5785,-107.5262,5732.0
Pinson,AL,Alabama,Jefferson,33.7064,-86.6654,7426.0
Hoover,AL,Alabama,Jefferson,33.3761,-86.8065,84978.0
Trussville,AL,Alabama,Jefferson,33.6389,-86.5832,21422.0
Bessemer,AL,Alabama,Jefferson,33.3709,-86.9713,26511.0
Spanish Fort,AL,Alabama,Baldwin,30.7257,-87.8602,8327.0
Center Point,AL,Alabama,Jefferson,33.6447,-86.6851,16496.0
Lanett,AL,Alabama,Chambers,32.8572,-85.2082,6393.0
Phenix City,AL,Alabama,Russell,32.4586,-85.025,37132.0
Sheffield,AL,Alabama,Colbert,34.7556,-87.7008,9025.0
Hamilton,AL,Alabama,Marion,34.1346,-87.9755,6739.0
Gadsden,AL,Alabama,Etowah,34.009,-86.0156,62402.0
Calera,AL,Alabama,Shelby,33.1249,-86.745,13489.0
Clay,AL,Alabama,Jefferson,33.698,-86.6068,9587.0
Talladega,AL,Alabama,Talladega,33.4329,-86.0976,13298.0
Scottsboro,AL,Alabama,Jackson,34.6438,-86.0491,10006.0
Russellville,AL,Alabama,Franklin,34.5056,-87.7282,9850.0
Alabaster,AL,Alabama,Shelby,33.2197,-86.8233,32948.0
Glencoe,AL,Alabama,Etowah,33.9447,-85.9319,5135.0
Opelika,AL,Alabama,Lee,32.6621,-85.3773,29869.0
Pike Road,AL,Alabama,Montgomery,32.2909,-86.0917,8777.0
Tuscaloosa,AL,Alabama,Tuscaloosa,33.2349,-87.5268,153060.0
Sylacauga,AL,Alabama,Talladega,33.1779,-86.2606,17696.0
Montgomery,AL,Alabama,Montgomery,32.347,-86.2663,256554.0
Fairhope,AL,Alabama,Baldwin,30.5235,-87.8827,19421.0
Rainbow City,AL,Alabama,Etowah,33.9337,-86.0923,9531.0
Hartselle,AL,Alabama,Morgan,34.4392,-86.9399,14471.0
Alexander City,AL,Alabama,Tallapoosa,32.924,-85.9353,9335.0
Wetumpka,AL,Alabama,Elmore,32.5406,-86.2054,8383.0
Mobile,AL,Alabama,Mobile,30.6782,-88.1161,322496.0
Clanton,AL,Alabama,Chilton,32.8417,-86.623,5936.0
Muscle Shoals,AL,Alabama,Colbert,34.7426,-87.6336,13831.0
Oxford,AL,Alabama,Calhoun,33.5963,-85.8718,21120.0
Selma,AL,Alabama,Dallas,32.4166,-87.0336,21786.0
Tuscumbia,AL,Alabama,Colbert,34.7204,-87.7035,8434.0
Satsuma,AL,Alabama,Mobile,30.8579,-88.0634,6193.0
Northport,AL,Alabama,Tuscaloosa,33.2584,-87.5981,25045.0
Daleville,AL,Alabama,Dale,31.2914,-85.7114,5101.0
Pelham,AL,Alabama,Shelby,33.3117,-86.7569,23050.0
Prattville,AL,Alabama,Autauga,32.4602,-86.4595,35606.0
